ID;INDICATOR;UNIT;UNIT_NUM;STUB_NAME;STUB_NAME_NUM;STUB_LABEL;STUB_LABEL_NUM;YEAR;YEAR_NUM;AGE;AGE_NUM
5903;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2005;29;45-64 years;4
5904;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2006;30;45-64 years;4
5905;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2007;31;45-64 years;4
5906;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2008;32;45-64 years;4
5907;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2009;33;45-64 years;4
5908;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2010;34;45-64 years;4
5909;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2011;35;45-64 years;4
5910;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2012;36;45-64 years;4
5911;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2013;37;45-64 years;4
5912;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2014;38;45-64 years;4
5913;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2015;39;45-64 years;4
5914;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2016;40;45-64 years;4
5915;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2017;41;45-64 years;4
5916;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 45-64 years;7.214;2018;42;45-64 years;4
5917;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1950;1;65 years and over;5
5918;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1960;2;65 years and over;5
5919;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1970;3;65 years and over;5
5920;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1980;4;65 years and over;5
5921;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1981;5;65 years and over;5
5922;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1982;6;65 years and over;5
5923;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1983;7;65 years and over;5
5924;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1984;8;65 years and over;5
5925;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1985;9;65 years and over;5
5926;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1986;10;65 years and over;5
5927;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1987;11;65 years and over;5
5928;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1988;12;65 years and over;5
5929;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1989;13;65 years and over;5
5930;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1990;14;65 years and over;5
5931;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1991;15;65 years and over;5
5932;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1992;16;65 years and over;5
5933;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1993;17;65 years and over;5
5934;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1994;18;65 years and over;5
5935;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1995;19;65 years and over;5
5936;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1996;20;65 years and over;5
5937;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1997;21;65 years and over;5
5938;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1998;22;65 years and over;5
5939;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;1999;23;65 years and over;5
5940;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2000;24;65 years and over;5
5941;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2001;25;65 years and over;5
5942;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2002;26;65 years and over;5
5943;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2003;27;65 years and over;5
5944;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2004;28;65 years and over;5
5945;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2005;29;65 years and over;5
5946;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2006;30;65 years and over;5
5947;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2007;31;65 years and over;5
5948;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2008;32;65 years and over;5
5949;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2009;33;65 years and over;5
5950;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2010;34;65 years and over;5
5951;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2011;35;65 years and over;5
5952;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2012;36;65 years and over;5
5953;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2013;37;65 years and over;5
5954;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2014;38;65 years and over;5
5955;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2015;39;65 years and over;5
5956;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2016;40;65 years and over;5
5957;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2017;41;65 years and over;5
5958;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: White: 65 years and over;7.215;2018;42;65 years and over;5
5959;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1950;1;15-24 years;2
5960;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1960;2;15-24 years;2
5961;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1970;3;15-24 years;2
5962;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1980;4;15-24 years;2
5963;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1981;5;15-24 years;2
5964;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1982;6;15-24 years;2
5965;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1983;7;15-24 years;2
5966;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1984;8;15-24 years;2
5967;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1985;9;15-24 years;2
5968;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1986;10;15-24 years;2
5969;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1987;11;15-24 years;2
5970;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1988;12;15-24 years;2
5971;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1989;13;15-24 years;2
5972;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1990;14;15-24 years;2
5973;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1991;15;15-24 years;2
5974;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1992;16;15-24 years;2
5975;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1993;17;15-24 years;2
5976;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1994;18;15-24 years;2
5977;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1995;19;15-24 years;2
5978;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1996;20;15-24 years;2
5979;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1997;21;15-24 years;2
5980;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1998;22;15-24 years;2
5981;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;1999;23;15-24 years;2
5982;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2000;24;15-24 years;2
5983;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2001;25;15-24 years;2
5984;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2002;26;15-24 years;2
5985;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2003;27;15-24 years;2
5986;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2004;28;15-24 years;2
5987;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2005;29;15-24 years;2
5988;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2006;30;15-24 years;2
5989;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2007;31;15-24 years;2
5990;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2008;32;15-24 years;2
5991;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2009;33;15-24 years;2
5992;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2010;34;15-24 years;2
5993;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2011;35;15-24 years;2
5994;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2012;36;15-24 years;2
5995;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2013;37;15-24 years;2
5996;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2014;38;15-24 years;2
5997;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2015;39;15-24 years;2
5998;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2016;40;15-24 years;2
5999;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2017;41;15-24 years;2
6000;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 15-24 years;7.222;2018;42;15-24 years;2
6001;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1950;1;25-44 years;3
6002;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1960;2;25-44 years;3
6003;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1970;3;25-44 years;3
6004;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1980;4;25-44 years;3
6005;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1981;5;25-44 years;3
6006;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1982;6;25-44 years;3
6007;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1983;7;25-44 years;3
6008;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1984;8;25-44 years;3
6009;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1985;9;25-44 years;3
6010;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1986;10;25-44 years;3
6011;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1987;11;25-44 years;3
6012;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1988;12;25-44 years;3
6013;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1989;13;25-44 years;3
6014;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1990;14;25-44 years;3
6015;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1991;15;25-44 years;3
6016;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1992;16;25-44 years;3
6017;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1993;17;25-44 years;3
6018;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1994;18;25-44 years;3
6019;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1995;19;25-44 years;3
6020;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1996;20;25-44 years;3
6021;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1997;21;25-44 years;3
6022;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1998;22;25-44 years;3
6023;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;1999;23;25-44 years;3
6024;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2000;24;25-44 years;3
6025;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2001;25;25-44 years;3
6026;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2002;26;25-44 years;3
6027;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2003;27;25-44 years;3
6028;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2004;28;25-44 years;3
6029;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2005;29;25-44 years;3
6030;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2006;30;25-44 years;3
6031;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2007;31;25-44 years;3
6032;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2008;32;25-44 years;3
6033;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2009;33;25-44 years;3
6034;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2010;34;25-44 years;3
6035;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2011;35;25-44 years;3
6036;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2012;36;25-44 years;3
6037;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2013;37;25-44 years;3
6038;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2014;38;25-44 years;3
6039;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2015;39;25-44 years;3
6040;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2016;40;25-44 years;3
6041;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2017;41;25-44 years;3
6042;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 25-44 years;7.223;2018;42;25-44 years;3
6043;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1950;1;45-64 years;4
6044;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1960;2;45-64 years;4
6045;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1970;3;45-64 years;4
6046;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1980;4;45-64 years;4
6047;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1981;5;45-64 years;4
6048;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1982;6;45-64 years;4
6049;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1983;7;45-64 years;4
6050;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1984;8;45-64 years;4
6051;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1985;9;45-64 years;4
6052;Death rates for suicide;Deaths per 100,000 resident population, crude;2;Sex, age and race and Hispanic origin;7;Female: Not Hispanic or Latino: Black or African American: 45-64 years;7.224;1986;10;45-64 years;4
